City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
651,Fountain Hills,US,33.6117,-111.7174,66.36,33,0,5.75,clear sky
652,Tucuman,AR,-26.8241,-65.2226,69.8,73,75,5.75,broken clouds
653,Geilo,NO,60.5333,8.2076,40.69,90,32,3.51,scattered clouds
654,Port Angeles,US,48.1181,-123.4307,45.7,74,100,5.75,overcast clouds
655,Novyy Chirkey,RU,43.162,47.0559,56.75,45,28,20.6,scattered clouds
656,Vanavara,RU,60.34,102.2797,5.07,93,100,9.51,light snow
657,Repalle,IN,16.0167,80.85,74.77,81,70,5.53,broken clouds
658,San Vicente,AR,-26.6167,-54.1333,68.77,77,100,6.87,overcast clouds
659,Tagusao,PH,9.1924,117.8141,79.3,81,41,3.56,scattered clouds
660,San Pedro,PH,14.35,121.0167,79.83,87,20,3.44,few clouds
661,Albacete,ES,38.8333,-2.0,59.18,82,20,4.61,few clouds
662,Monywa,MM,22.1167,95.1333,70.29,72,0,6.42,clear sky
663,Chernyshevskiy,RU,63.0128,112.4714,-29.38,98,7,2.91,clear sky
664,Arys,KZ,42.4252,68.795,44.02,58,90,9.64,overcast clouds
665,Belen,TR,36.4891,36.2233,51.94,55,0,2.3,clear sky
666,Garowe,SO,8.4054,48.4845,75.79,64,0,19.48,clear sky
667,Foam Lake,CA,51.65,-103.5343,14.02,84,95,6.8,overcast clouds
668,Sancti Spiritus,CU,21.9297,-79.4425,87.91,53,0,1.28,clear sky
669,Midyat,TR,37.4247,41.3393,51.87,43,0,4.29,clear sky
670,Aswan,EG,24.0934,32.907,76.93,34,0,14.7,clear sky
671,Borogontsy,RU,62.6683,131.1683,-25.4,100,48,2.93,scattered clouds
672,Ucluelet,CA,48.9329,-125.5528,46.09,87,59,2.44,broken clouds
673,Sungairaya,ID,0.7,108.9,78.26,88,100,1.28,overcast clouds
674,Birjand,IR,32.8663,59.2211,45.07,53,0,4.61,clear sky
675,Gra Liyia,GR,35.0167,25.6833,64.13,63,2,8.01,clear sky
676,Anahuac,MX,27.2333,-100.15,59.34,31,0,9.22,clear sky
677,Kalengwa,ZM,-13.4659,25.0027,65.34,95,100,2.82,moderate rain
678,Kloulklubed,PW,7.0419,134.2556,77.5,77,100,11.16,overcast clouds
679,Jumla,NP,29.2747,82.1838,41.77,48,24,4.18,few clouds
680,Vytegra,RU,61.0064,36.4481,32.95,72,91,13.73,overcast clouds
681,Santo Augusto,BR,-27.8508,-53.7772,70.68,78,100,17.07,overcast clouds
682,Parkes,AU,-33.1333,148.1833,57.34,94,95,3.47,overcast clouds
683,Sao Gabriel,BR,-30.3364,-54.32,67.33,97,100,6.31,light rain
684,Taltal,CL,-25.4,-70.4833,67.71,57,5,7.25,clear sky
685,Ponta Delgada,PT,37.7333,-25.6667,64.51,72,40,10.36,scattered clouds
686,Nurota,UZ,40.5614,65.6886,42.6,44,9,13.58,clear sky
687,Konevo,RU,62.1215,39.3192,28.78,67,82,11.88,broken clouds
688,Helmsdale,GB,58.1168,-3.6517,55.35,91,44,7.14,scattered clouds
689,Cap Malheureux,MU,-19.9842,57.6142,72.46,69,56,1.01,broken clouds
690,Jiuquan,CN,39.7432,98.5174,30.43,45,55,3.13,broken clouds
691,Galesong,ID,-5.3166,119.3661,77.02,79,100,3.71,overcast clouds
692,Aqtobe,KZ,50.2797,57.2072,41.09,93,75,20.13,broken clouds
